Rvv,muvv,mupv,sigmav,C,conv_status
0.1, 1.0, 0.76, 0.14, 0.23899560812211004, true
0.1, 1.0, 0.8, 0.29, 0.24050023437952542, true
0.1, 1.0, 0.72, 0.31, 0.24055839605308382, true
0.1, 1.0, 0.76, 0.28, 0.24049033484414906, true
0.1, 1.0, 0.72, 0.25, 0.2403891312951145, true
0.1, 1.0, 0.64, 0.24, 0.24038831677787859, true
0.1, 1.0, 0.8, 0.28, 0.2404792450331481, true
0.1, 1.0, 0.72, 0.13, 0.2387509257152961, true
0.1, 1.0, 0.8, 0.26, 0.24040624676490085, true
0.1, 1.0, 0.8, 0.13, 0.23858195190300333, true
0.1, 1.0, 0.72, 0.29, 0.24051736413932626, true
0.1, 1.0, 0.76, 0.0, 0.22245503703703715, true
0.1, 1.0, 0.8, 0.25, 0.2403474142755684, true
0.1, 1.0, 0.72, 0.11, 0.23780181862519637, true
0.1, 1.0, 0.8, 0.32, 0.24056645887905517, true
0.1, 1.0, 0.76, 0.06, 0.2298613089819944, true
0.1, 1.0, 0.64, 0.14, 0.23927767877778927, true
0.1, 1.0, 0.8, 0.09, 0.23521968631092802, true
0.1, 1.0, 0.76, 0.16, 0.23952601709610427, true
0.1, 1.0, 0.72, 0.27, 0.2404616685730629, true
0.1, 1.0, 0.72, 0.16, 0.23957798771486621, true
0.1, 1.0, 0.68, 0.1, 0.23715151163106937, true
0.1, 1.0, 0.68, 0.35, 0.2406247718140519, true
0.1, 1.0, 0.68, 0.27, 0.24047975851705572, true
0.1, 1.0, 0.84, 0.06, 0.23056636243521259, true
0.1, 1.0, 0.76, 0.22, 0.24023186668647473, true
0.1, 1.0, 0.68, 0.29, 0.24052264615499652, true
0.1, 1.0, 0.64, 0.2, 0.24017286190816606, true
0.1, 1.0, 0.76, 0.05, 0.2299382332988096, true
0.1, 1.0, 0.8, 0.0, 0.22245503703703715, true
0.1, 1.0, 0.72, 0.2, 0.24010413574978898, true
0.1, 1.0, 0.8, 0.33, 0.24058641409622383, true
0.1, 1.0, 0.68, 0.14, 0.2391933386076994, true
0.1, 1.0, 0.68, 0.11, 0.23797888004435386, true
0.1, 1.0, 0.72, 0.19, 0.2400184703714243, true
0.1, 1.0, 0.84, 0.07, 0.23058656609083752, true
0.1, 1.0, 0.64, 0.21, 0.24025128963324963, true
0.1, 1.0, 0.64, 0.02, 0.22537885200217267, true
0.1, 1.0, 0.64, 0.16, 0.23971529315414572, true
0.1, 1.0, 0.68, 0.16, 0.23963958844275382, true
0.1, 1.0, 0.76, 0.32, 0.24058117540107019, true
0.1, 1.0, 0.68, 0.01, 0.2237975714542858, true
0.1, 1.0, 0.72, 0.22, 0.24026123844466374, true
0.1, 1.0, 0.76, 0.21, 0.2401515863984657, true
0.1, 1.0, 0.72, 0.15, 0.23935235606839642, true
0.1, 1.0, 0.64, 0.18, 0.23999207132561812, true
0.1, 1.0, 0.68, 0.21, 0.24021866545431864, true
0.1, 1.0, 0.8, 0.06, 0.23057923887571893, true
0.1, 1.0, 0.72, 0.18, 0.23990163187221383, true
0.1, 1.0, 0.64, 0.22, 0.24030796739835827, true
0.1, 1.0, 0.76, 0.01, 0.22374485807570785, true
0.1, 1.0, 0.8, 0.23, 0.2402585173347948, true
0.1, 1.0, 0.8, 0.31, 0.24055363692420273, true
0.1, 1.0, 0.76, 0.31, 0.24056025381938895, true
0.1, 1.0, 0.84, 0.01, 0.22369784972557863, true
0.1, 1.0, 0.68, 0.0, 0.22245503703703717, true
0.1, 1.0, 0.76, 0.35, 0.24061357573897915, true
0.1, 1.0, 0.8, 0.1, 0.23650462171877823, true
0.1, 1.0, 0.8, 0.21, 0.24012193737282433, true
0.1, 1.0, 0.68, 0.24, 0.24036979237228806, true
0.1, 1.0, 0.64, 0.34, 0.24062671243539438, true
0.1, 1.0, 0.68, 0.23, 0.2403304696119393, true
0.1, 1.0, 0.72, 0.04, 0.22838099147931437, true
0.1, 1.0, 0.68, 0.25, 0.24041854789219294, true
0.1, 1.0, 0.64, 0.35, 0.24062098041201113, true
0.1, 1.0, 0.8, 0.02, 0.22516171950235617, true
0.1, 1.0, 0.72, 0.07, 0.2313468798234013, true
0.1, 1.0, 0.8, 0.19, 0.23992493132896647, true
0.1, 1.0, 0.76, 0.2, 0.24007930255272003, true
0.1, 1.0, 0.8, 0.22, 0.2402087914695164, true
0.1, 1.0, 0.68, 0.12, 0.23846967074530367, true
0.1, 1.0, 0.68, 0.22, 0.2402790638524806, true
0.1, 1.0, 0.72, 0.06, 0.22982431605775713, true
0.1, 1.0, 0.72, 0.1, 0.23704787791140838, true
0.1, 1.0, 0.76, 0.23, 0.24026724857154474, true
0.1, 1.0, 0.76, 0.25, 0.24037453610900325, true
0.1, 1.0, 0.76, 0.34, 0.24060616831580917, true
0.1, 1.0, 0.64, 0.13, 0.2390198217808642, true
0.1, 1.0, 0.84, 0.02, 0.2251148804984511, true
0.1, 1.0, 0.72, 0.08, 0.23414104803742564, true
0.1, 1.0, 0.68, 0.05, 0.23021874344711077, true
0.1, 1.0, 0.76, 0.1, 0.23685249633416125, true
0.1, 1.0, 0.64, 0.12, 0.23863024503435837, true
0.1, 1.0, 0.64, 0.1, 0.23737619346401953, true
0.1, 1.0, 0.76, 0.09, 0.23546002297592167, true
0.1, 1.0, 0.68, 0.03, 0.22686669465598563, true
0.1, 1.0, 0.76, 0.03, 0.22670086696080916, true
0.1, 1.0, 0.68, 0.15, 0.23944345160955258, true
0.1, 1.0, 0.64, 0.28, 0.24051906401233208, true
0.1, 1.0, 0.68, 0.31, 0.24056832143820878, true
0.1, 1.0, 0.76, 0.3, 0.24053544999072718, true
0.1, 1.0, 0.72, 0.05, 0.2301016978018621, true
0.1, 1.0, 0.64, 0.19, 0.24006699488268832, true
0.1, 1.0, 0.68, 0.32, 0.24058874229365304, true
0.1, 1.0, 0.84, 0.11, 0.23723335489392255, true
0.1, 1.0, 0.76, 0.13, 0.2386604156391345, true
0.1, 1.0, 0.64, 0.08, 0.23506502198768875, true
0.1, 1.0, 0.8, 0.07, 0.22972899786472956, true
0.1, 1.0, 0.72, 0.33, 0.2405908045502188, true
0.1, 1.0, 0.76, 0.15, 0.239286795309917, true
0.1, 1.0, 0.64, 0.05, 0.23027505856434227, true
0.1, 1.0, 0.72, 0.03, 0.22678117249857072, true
0.1, 1.0, 0.84, 0.05, 0.22964000121603043, true
0.1, 1.0, 0.8, 0.15, 0.2392158944481524, true
0.1, 1.0, 0.76, 0.24, 0.2403254969554463, true
0.1, 1.0, 0.68, 0.26, 0.24044235746347958, true
0.1, 1.0, 0.8, 0.17, 0.23965365457208626, true
0.1, 1.0, 0.8, 0.08, 0.2333784856626798, true
0.1, 1.0, 0.76, 0.07, 0.22983361756869694, true
0.1, 1.0, 0.84, 0.04, 0.2280449772460105, true
0.1, 1.0, 0.72, 0.02, 0.225263518988786, true
0.1, 1.0, 0.64, 0.11, 0.23808565178175542, true
0.1, 1.0, 0.64, 0.03, 0.2269590066138752, true
0.1, 1.0, 0.64, 0.26, 0.24046481878395148, true
0.1, 1.0, 0.72, 0.21, 0.24018764032355552, true
0.1, 1.0, 0.68, 0.19, 0.24003909715427985, true
0.1, 1.0, 0.76, 0.04, 0.2282609204559421, true
0.1, 1.0, 0.72, 0.34, 0.24061187101524367, true
0.1, 1.0, 0.76, 0.26, 0.24040951281616096, true
0.1, 1.0, 0.84, 0.1, 0.23630574457622605, true
0.1, 1.0, 0.72, 0.01, 0.22377043251271747, true
0.1, 1.0, 0.84, 0.08, 0.23278468787281273, true
0.1, 1.0, 0.72, 0.3, 0.24054169448667598, true
0.1, 1.0, 0.84, 0.09, 0.2350603626333693, true
0.1, 1.0, 0.68, 0.02, 0.22531902402659007, true
0.1, 1.0, 0.64, 0.04, 0.22865234609562915, true
0.1, 1.0, 0.64, 0.06, 0.22832398413071264, true
0.1, 1.0, 0.72, 0.32, 0.24057877023106167, true
0.1, 1.0, 0.8, 0.12, 0.2380720151166123, true
0.1, 1.0, 0.76, 0.18, 0.23985106436883746, true
0.1, 1.0, 0.68, 0.04, 0.2285123675123898, true
0.1, 1.0, 0.8, 0.05, 0.22979003206422657, true
0.1, 1.0, 0.8, 0.04, 0.2281497132729008, true
0.1, 1.0, 0.64, 0.01, 0.22382642667232058, true
0.1, 1.0, 0.76, 0.17, 0.239711450587363, true
0.1, 1.0, 0.8, 0.2, 0.24003628532241625, true
0.1, 1.0, 0.68, 0.34, 0.24061890521434137, true
0.1, 1.0, 0.84, 0.03, 0.22655175115506362, true
0.1, 1.0, 0.64, 0.25, 0.24044043690702108, true
0.1, 1.0, 0.64, 0.29, 0.24053808882409292, true
0.1, 1.0, 0.64, 0.07, 0.23272063315237296, true
0.1, 1.0, 0.8, 0.01, 0.22372070676996367, true
0.1, 1.0, 0.68, 0.06, 0.22963938134197748, true
0.1, 1.0, 0.76, 0.12, 0.23818671291057808, true
0.1, 1.0, 0.76, 0.19, 0.2399871550051246, true
0.1, 1.0, 0.88, 0.35, 0.24059206637032346, true
0.1, 1.0, 1.0, 0.3, 0.24047676123999043, true
0.1, 1.0, 0.92, 0.18, 0.23964886651426703, true
0.1, 1.0, 0.84, 0.13, 0.23841847561276056, true
0.1, 1.0, 0.84, 0.21, 0.24009962099157725, true
0.1, 1.0, 0.88, 0.22, 0.2401387199340874, true
0.1, 1.0, 0.96, 0.19, 0.23975626652696644, true
0.1, 1.0, 0.84, 0.22, 0.24017518871282778, true
0.1, 1.0, 0.96, 0.18, 0.23958706538033434, true
0.1, 1.0, 0.92, 0.15, 0.2389533493133721, true
0.1, 1.0, 0.92, 0.31, 0.24052757509815367, true
0.1, 1.0, 1.0, 0.19, 0.23969769586977283, true
0.1, 1.0, 0.84, 0.28, 0.24047115107904068, true
0.1, 1.0, 1.0, 0.16, 0.23906923341081224, true
0.1, 1.0, 0.92, 0.21, 0.24003273073563217, true
0.1, 1.0, 0.88, 0.12, 0.23775915727716435, true
0.1, 1.0, 1.0, 0.03, 0.22630021712676093, true
0.1, 1.0, 0.96, 0.01, 0.223636024302295, true
0.1, 1.0, 0.88, 0.17, 0.23948295753659138, true
0.1, 1.0, 0.92, 0.25, 0.24030510434417415, true
0.1, 1.0, 0.88, 0.05, 0.22951598066475337, true
0.1, 1.0, 1.0, 0.06, 0.23049761033876617, true
0.1, 1.0, 0.88, 0.19, 0.2398382204208729, true
0.1, 1.0, 0.96, 0.34, 0.24056114403980908, true
0.1, 1.0, 0.92, 0.27, 0.240399914393348, true
0.1, 1.0, 0.84, 0.17, 0.23956588095539788, true
0.1, 1.0, 1.0, 0.1, 0.23546319213989983, true
0.1, 1.0, 0.92, 0.28, 0.24044267711879194, true
0.1, 1.0, 1.0, 0.29, 0.24045175894192586, true
0.1, 1.0, 1.0, 0.26, 0.24031347046851292, true
0.1, 1.0, 0.84, 0.34, 0.2405890233474486, true
0.1, 1.0, 0.88, 0.25, 0.24031358930499713, true
0.1, 1.0, 0.92, 0.33, 0.24056507944571986, true
0.1, 1.0, 0.92, 0.2, 0.23992468165046674, true
0.1, 1.0, 1.0, 0.23, 0.24012655163236651, true
0.1, 1.0, 0.92, 0.35, 0.2405890483846194, true
0.1, 1.0, 0.84, 0.31, 0.2405377259797911, true
0.1, 1.0, 0.92, 0.13, 0.23817217559968804, true
0.1, 1.0, 0.96, 0.32, 0.24054246640397442, true
0.1, 1.0, 0.92, 0.32, 0.240543183765167, true
0.1, 1.0, 0.84, 0.3, 0.24051630874248636, true
0.1, 1.0, 0.96, 0.26, 0.24033571749754398, true
0.1, 1.0, 0.92, 0.22, 0.2401120629156869, true
0.1, 1.0, 0.92, 0.12, 0.23758747164611896, true
0.1, 1.0, 1.0, 0.17, 0.2393487147998582, true
0.1, 1.0, 0.88, 0.06, 0.23053902385193137, true
0.1, 1.0, 0.84, 0.35, 0.24060515892424433, true
0.1, 1.0, 0.88, 0.28, 0.24045242506653072, true
0.1, 1.0, 0.96, 0.06, 0.23054988077599883, true
0.1, 1.0, 1.0, 0.08, 0.23085490514314902, true
0.1, 1.0, 0.88, 0.11, 0.23709236389851074, true
0.1, 1.0, 1.0, 0.0, 0.22245503703703715, true
0.1, 1.0, 0.88, 0.01, 0.2236761808912749, true
0.1, 1.0, 0.92, 0.02, 0.2250282054165525, true
0.1, 1.0, 0.92, 0.07, 0.22979617674596553, true
0.1, 1.0, 1.0, 0.11, 0.2363872812510477, true
0.1, 1.0, 0.92, 0.06, 0.23059909017240307, true
0.1, 1.0, 0.84, 0.26, 0.24037869396897776, true
0.1, 1.0, 0.92, 0.1, 0.23587554854640622, true
0.1, 1.0, 1.0, 0.07, 0.22979018922982802, true
0.1, 1.0, 0.88, 0.02, 0.22507044301578513, true
0.1, 1.0, 0.96, 0.27, 0.24038540280713142, true
0.1, 1.0, 0.84, 0.14, 0.2387812166277259, true
0.1, 1.0, 0.88, 0.07, 0.23003252887305542, true
0.1, 1.0, 0.96, 0.07, 0.2292841145376876, true
0.1, 1.0, 0.88, 0.29, 0.24047741459531874, true
0.1, 1.0, 0.84, 0.24, 0.24027304571710972, true
0.1, 1.0, 0.84, 0.18, 0.2397481306118075, true
0.1, 1.0, 0.88, 0.21, 0.24007148944160214, true
0.1, 1.0, 0.92, 0.23, 0.24017236683231968, true
0.1, 1.0, 1.0, 0.27, 0.24037205630861158, true
0.1, 1.0, 0.88, 0.27, 0.2404150752292214, true
0.1, 1.0, 0.84, 0.19, 0.23988520020658005, true
0.1, 1.0, 0.96, 0.3, 0.24048601353801974, true
0.1, 1.0, 0.84, 0.33, 0.24057891139622087, true
0.1, 1.0, 0.92, 0.08, 0.23174646306221125, true
0.1, 1.0, 0.96, 0.22, 0.24007551743363342, true
0.1, 1.0, 0.84, 0.16, 0.23938056611399128, true
0.1, 1.0, 1.0, 0.21, 0.23996505262345644, true
0.1, 1.0, 0.96, 0.14, 0.2385168717512553, true
0.1, 1.0, 1.0, 0.25, 0.2402612858162395, true
0.1, 1.0, 1.0, 0.15, 0.23881744987331097, true
0.1, 1.0, 0.88, 0.24, 0.24026115141179524, true
0.1, 1.0, 0.96, 0.12, 0.23750367413260817, true
0.1, 1.0, 0.84, 0.12, 0.23787559941593264, true
0.1, 1.0, 0.96, 0.02, 0.22498800522520807, true
0.1, 1.0, 0.88, 0.13, 0.2382851905307815, true
0.1, 1.0, 0.88, 0.08, 0.23279287860889686, true
0.1, 1.0, 1.0, 0.02, 0.22494968087839506, true
0.1, 1.0, 0.96, 0.31, 0.2405108423438831, true
0.1, 1.0, 0.92, 0.16, 0.23920853492074654, true
0.1, 1.0, 0.96, 0.08, 0.231542795106332, true
0.1, 1.0, 0.88, 0.3, 0.24050581710278085, true
0.1, 1.0, 0.84, 0.2, 0.24000329288055883, true
0.1, 1.0, 0.84, 0.29, 0.24048696138504394, true
0.1, 1.0, 0.96, 0.04, 0.22776989359380606, true
0.1, 1.0, 1.0, 0.33, 0.24054793569094385, true
0.1, 1.0, 0.92, 0.04, 0.22785675425110744, true
0.1, 1.0, 0.96, 0.35, 0.2405842604962873, true
0.1, 1.0, 0.96, 0.21, 0.23999736530405547, true
0.1, 1.0, 0.92, 0.11, 0.2369526749832245, true
0.1, 1.0, 0.96, 0.28, 0.2404219697980771, true
0.1, 1.0, 0.92, 0.19, 0.23978418076935124, true
0.1, 1.0, 0.92, 0.34, 0.24057623954567636, true
0.1, 1.0, 0.96, 0.17, 0.239394114877404, true
0.1, 1.0, 0.88, 0.18, 0.23968755478566453, true
0.1, 1.0, 0.88, 0.0, 0.2224550370370371, true
0.1, 1.0, 0.92, 0.17, 0.2394497081784634, true
0.1, 1.0, 0.92, 0.0, 0.22245503703703715, true
0.1, 1.0, 0.88, 0.16, 0.23929223795802457, true
0.1, 1.0, 0.92, 0.3, 0.24049043181701432, true
0.1, 1.0, 0.88, 0.09, 0.23457368986897312, true
0.1, 1.0, 1.0, 0.14, 0.23840061994837555, true
0.1, 1.0, 0.88, 0.2, 0.23996587722771284, true
0.1, 1.0, 0.96, 0.29, 0.2404545503407453, true
0.1, 1.0, 0.88, 0.14, 0.23875478441456022, true
0.1, 1.0, 1.0, 0.18, 0.23952431682595848, true
0.1, 1.0, 1.0, 0.22, 0.24005876568285942, true
0.1, 1.0, 0.88, 0.31, 0.24054497210789844, true
0.1, 1.0, 0.96, 0.15, 0.2388689032212287, true
0.1, 1.0, 0.96, 0.23, 0.24016156126607643, true
0.1, 1.0, 1.0, 0.09, 0.23406751843826826, true
0.1, 1.0, 1.0, 0.01, 0.22361737686994576, true
0.1, 1.0, 0.92, 0.29, 0.24046187957557374, true
0.1, 1.0, 0.92, 0.26, 0.24035993580481274, true
0.1, 1.0, 0.88, 0.32, 0.240551653426158, true
0.1, 1.0, 0.88, 0.34, 0.24057916536370455, true
0.1, 1.0, 0.92, 0.14, 0.23863091957862248, true
0.1, 1.0, 0.88, 0.33, 0.240571883570163, true
0.1, 1.0, 0.84, 0.15, 0.23913800876482452, true
0.1, 1.0, 1.0, 0.35, 0.24057769488272585, true
0.1, 1.0, 1.0, 0.31, 0.24052009799146407, true
0.1, 1.0, 0.96, 0.24, 0.24022031137933628, true
0.1, 1.0, 0.84, 0.27, 0.24042422680605896, true
0.1, 1.0, 0.92, 0.05, 0.22938815967003176, true
0.1, 1.0, 1.0, 0.12, 0.2373217174876787, true
0.1, 1.0, 0.96, 0.16, 0.23914278169126038, true
0.1, 1.0, 0.88, 0.15, 0.23903920657708472, true
0.1, 1.0, 0.84, 0.32, 0.24055762936177405, true
0.1, 1.0, 1.0, 0.24, 0.24019881227529521, true
0.1, 1.0, 0.96, 0.13, 0.2380841532528103, true
0.1, 1.0, 0.96, 0.33, 0.24055115560936396, true
0.1, 1.0, 1.0, 0.34, 0.2405509211712137, true
0.1, 1.0, 1.0, 0.28, 0.2404121936731662, true
0.1, 1.0, 0.96, 0.09, 0.2343481763803179, true
0.1, 1.0, 0.96, 0.25, 0.240291892700177, true
0.1, 1.0, 1.0, 0.32, 0.24053155520511058, true
0.1, 1.0, 0.88, 0.26, 0.24037512552656892, true
0.1, 1.0, 0.88, 0.1, 0.236110443236612, true
0.1, 1.0, 0.96, 0.11, 0.23660357012809957, true
0.1, 1.0, 0.96, 0.0, 0.22245503703703715, true
0.1, 1.0, 0.92, 0.09, 0.23480277793050378, true
0.1, 1.0, 0.92, 0.24, 0.2402433945541027, true
0.1, 1.0, 0.84, 0.23, 0.24023096066038022, true
0.1, 1.0, 0.96, 0.2, 0.2398916382835579, true
0.1, 1.0, 1.0, 0.04, 0.2276854824217062, true
0.1, 1.0, 1.0, 0.2, 0.23983638394304407, true
0.1, 1.0, 0.88, 0.03, 0.22648242084994608, true
0.1, 1.0, 0.88, 0.04, 0.22794757106474342, true
0.1, 1.0, 0.88, 0.23, 0.24020364754289836, true
0.1, 1.0, 0.92, 0.01, 0.22365559949614014, true
0.1, 1.0, 0.84, 0.25, 0.24032781096147807, true
0.1, 1.0, 0.96, 0.1, 0.23568309813144642, true
0.1, 1.0, 1.0, 0.05, 0.229151391660773, true
0.1, 1.0, 0.92, 0.03, 0.22641929285727894, true
0.1, 1.0, 0.96, 0.03, 0.22635829939958566, true
0.1, 1.0, 1.0, 0.13, 0.23792080668755752, true
0.1, 1.0, 0.96, 0.05, 0.22926748409499317, true
